target_id,molecule_chembl_id,standard_type,standard_value,standard_units
CHEMBL2014,CHEMBL259120,Ki,3.548,nM
CHEMBL2014,CHEMBL410706,Ki,21.88,nM
CHEMBL2014,CHEMBL262062,Ki,3.89,nM
CHEMBL2014,CHEMBL262064,Ki,2.512,nM
CHEMBL2014,CHEMBL442469,Ki,1174.9,nM
CHEMBL2014,CHEMBL409351,Ki,28.84,nM
CHEMBL2014,CHEMBL406926,Ki,17.38,nM
CHEMBL2014,CHEMBL408909,Ki,4.898,nM
CHEMBL2014,CHEMBL259511,Ki,1.514,nM
CHEMBL2014,CHEMBL259263,Ki,1.202,nM
CHEMBL2014,CHEMBL239043,Ki,4.074,nM
CHEMBL2014,CHEMBL391487,Ki,1.0,nM
CHEMBL2014,CHEMBL260768,Ki,1.995,nM
CHEMBL2014,CHEMBL261839,Ki,1.698,nM
CHEMBL2014,CHEMBL259291,Ki,5.888,nM
CHEMBL2014,CHEMBL259292,Ki,7.943,nM
CHEMBL2014,CHEMBL259048,Ki,2.399,nM
CHEMBL2014,CHEMBL259262,Ki,912.01,nM
CHEMBL2014,CHEMBL406409,Ki,95.5,nM
CHEMBL2014,CHEMBL260555,Ki,11.75,nM
CHEMBL2014,CHEMBL260556,Ki,0.8913,nM
CHEMBL2014,CHEMBL260556,Ki,1.738,nM
CHEMBL2014,CHEMBL438919,Ki,37.15,nM
CHEMBL2014,CHEMBL259157,Ki,29.51,nM
CHEMBL2014,CHEMBL258897,Ki,41.69,nM
CHEMBL2014,CHEMBL411643,Ki,1.862,nM
CHEMBL2014,CHEMBL406647,Ki,4.898,nM
CHEMBL2014,CHEMBL250699,IC50,10000.0,nM
CHEMBL2014,CHEMBL258746,IC50,910.0,nM
CHEMBL2014,CHEMBL263918,IC50,1.2,nM
CHEMBL2014,CHEMBL263917,IC50,1.8,nM
CHEMBL2014,CHEMBL408901,IC50,20.0,nM
CHEMBL2014,CHEMBL263919,IC50,5.6,nM
CHEMBL2014,CHEMBL259185,IC50,17.0,nM
CHEMBL2014,CHEMBL263904,IC50,120.0,nM
CHEMBL2014,CHEMBL407325,IC50,9.7,nM
CHEMBL2014,CHEMBL263903,IC50,10.0,nM
CHEMBL2014,CHEMBL258710,IC50,2.1,nM
CHEMBL2014,CHEMBL258711,IC50,15.0,nM
CHEMBL2014,CHEMBL407991,IC50,3100.0,nM
CHEMBL2014,CHEMBL263888,IC50,320.0,nM
CHEMBL2014,CHEMBL259452,IC50,4.7,nM
CHEMBL2014,CHEMBL263889,IC50,17.0,nM
CHEMBL2014,CHEMBL407068,IC50,240.0,nM
CHEMBL2014,CHEMBL410124,IC50,2900.0,nM
CHEMBL2014,CHEMBL260820,IC50,6.0,nM
CHEMBL2014,CHEMBL260822,IC50,55.0,nM
CHEMBL2014,CHEMBL260821,IC50,23.0,nM
CHEMBL2014,CHEMBL407653,IC50,31.0,nM
CHEMBL2014,CHEMBL259764,IC50,180.0,nM
CHEMBL2014,CHEMBL405078,IC50,78.0,nM
CHEMBL2014,CHEMBL404771,IC50,140.0,nM
CHEMBL2014,CHEMBL408148,IC50,2900.0,nM
CHEMBL2014,CHEMBL259065,IC50,63.0,nM
CHEMBL2014,CHEMBL259066,IC50,10000.0,nM
CHEMBL2014,CHEMBL411890,IC50,8200.0,nM
CHEMBL2014,CHEMBL405078,IC50,1700.0,nM
CHEMBL2014,CHEMBL263918,IC50,0.66,nM
CHEMBL2014,CHEMBL263917,IC50,1.8,nM
CHEMBL2014,CHEMBL408901,IC50,20.0,nM
CHEMBL2014,CHEMBL263919,IC50,2.5,nM
CHEMBL2014,CHEMBL259185,IC50,21.0,nM
CHEMBL2014,CHEMBL407325,IC50,3.3,nM
CHEMBL2014,CHEMBL263903,IC50,3.9,nM
CHEMBL2014,CHEMBL258710,IC50,9.1,nM
CHEMBL2014,CHEMBL258711,IC50,78.0,nM
CHEMBL2014,CHEMBL259452,IC50,690.0,nM
CHEMBL2014,CHEMBL263889,IC50,930.0,nM
CHEMBL2014,CHEMBL260820,IC50,140.0,nM
CHEMBL2014,CHEMBL260822,IC50,2700.0,nM
CHEMBL2014,CHEMBL260821,IC50,380.0,nM
CHEMBL2014,CHEMBL407325,IC50,9.7,nM
CHEMBL2015,CHEMBL419399,IC50,17.0,nM
CHEMBL2015,CHEMBL115761,IC50,100000.0,nM
CHEMBL2015,CHEMBL115761,IC50,420.0,nM
CHEMBL2015,CHEMBL115761,IC50,100000.0,nM
CHEMBL2015,CHEMBL114155,IC50,89000.0,nM
CHEMBL2015,CHEMBL114155,IC50,62000.0,nM
CHEMBL2015,CHEMBL114155,IC50,100000.0,nM
CHEMBL2015,CHEMBL325825,IC50,19.0,nM
CHEMBL2015,CHEMBL114536,IC50,100000.0,nM
CHEMBL2015,CHEMBL114536,IC50,220.0,nM
CHEMBL2015,CHEMBL114536,IC50,100000.0,nM
CHEMBL2015,CHEMBL114644,IC50,100000.0,nM
CHEMBL2015,CHEMBL114644,IC50,380.0,nM
CHEMBL2015,CHEMBL114644,IC50,100000.0,nM
CHEMBL2015,CHEMBL114667,IC50,100000.0,nM
CHEMBL2015,CHEMBL115883,IC50,75000.0,nM
CHEMBL2015,CHEMBL115883,IC50,180.0,nM
CHEMBL2015,CHEMBL115883,IC50,100000.0,nM
CHEMBL2015,CHEMBL19506,IC50,38000.0,nM
CHEMBL2015,CHEMBL19506,IC50,8.2,nM
CHEMBL2015,CHEMBL19506,IC50,100000.0,nM
CHEMBL2015,CHEMBL113936,IC50,57000.0,nM
CHEMBL2015,CHEMBL113936,IC50,1800.0,nM
CHEMBL2015,CHEMBL19636,IC50,100000.0,nM
CHEMBL2015,CHEMBL19636,IC50,6.1,nM
CHEMBL2015,CHEMBL19636,IC50,100000.0,nM
CHEMBL2015,CHEMBL324584,IC50,95000.0,nM
CHEMBL2015,CHEMBL324584,IC50,250.0,nM
CHEMBL2015,CHEMBL324584,IC50,100000.0,nM
CHEMBL2015,CHEMBL324940,IC50,100000.0,nM
CHEMBL2015,CHEMBL324940,IC50,1100.0,nM
CHEMBL2015,CHEMBL324940,IC50,100000.0,nM
CHEMBL2015,CHEMBL326742,IC50,100000.0,nM
CHEMBL2015,CHEMBL326742,IC50,19.0,nM
CHEMBL2015,CHEMBL326742,IC50,100000.0,nM
CHEMBL2015,CHEMBL113750,IC50,100000.0,nM
CHEMBL2015,CHEMBL113750,IC50,15000.0,nM
CHEMBL2015,CHEMBL113750,IC50,100000.0,nM
CHEMBL2015,CHEMBL116224,IC50,100000.0,nM
CHEMBL2015,CHEMBL116224,IC50,110.0,nM
CHEMBL2015,CHEMBL116224,IC50,100000.0,nM
CHEMBL2015,CHEMBL117260,IC50,35000.0,nM
CHEMBL2015,CHEMBL117260,IC50,5.3,nM
CHEMBL2015,CHEMBL117260,IC50,100000.0,nM
CHEMBL2015,CHEMBL117940,IC50,39000.0,nM
CHEMBL2015,CHEMBL117940,IC50,89.0,nM
CHEMBL2015,CHEMBL117940,IC50,100000.0,nM
CHEMBL2015,CHEMBL325890,IC50,49.0,nM
CHEMBL2015,CHEMBL113697,IC50,39000.0,nM
CHEMBL2015,CHEMBL113697,IC50,120.0,nM
CHEMBL2015,CHEMBL113697,IC50,100000.0,nM
CHEMBL2015,CHEMBL114823,IC50,52000.0,nM
CHEMBL2015,CHEMBL114823,IC50,320.0,nM
CHEMBL2015,CHEMBL114823,IC50,100000.0,nM
CHEMBL2015,CHEMBL116223,IC50,25000.0,nM
CHEMBL2015,CHEMBL116223,IC50,16.0,nM
CHEMBL2015,CHEMBL116223,IC50,100000.0,nM
CHEMBL2015,CHEMBL326568,IC50,100000.0,nM
CHEMBL2015,CHEMBL326568,IC50,26.0,nM
CHEMBL2015,CHEMBL326568,IC50,100000.0,nM
CHEMBL2015,CHEMBL22168,Kd,3000.0,nM
CHEMBL2015,CHEMBL163541,Ki,580.0,nM
CHEMBL2015,CHEMBL162577,Ki,100.0,nM
CHEMBL2015,CHEMBL301556,Ki,2900.0,nM
CHEMBL2015,CHEMBL162293,Ki,14.0,nM
CHEMBL2015,CHEMBL354003,Ki,130.0,nM
CHEMBL2015,CHEMBL164054,Ki,85.0,nM
CHEMBL2015,CHEMBL424524,Ki,1100.0,nM
CHEMBL2015,CHEMBL163465,Ki,92000.0,nM
CHEMBL2015,CHEMBL162435,Ki,1000.0,nM
CHEMBL2015,CHEMBL354692,Ki,45.0,nM
CHEMBL2015,CHEMBL162400,Ki,150.0,nM
CHEMBL2015,CHEMBL163916,Ki,120.0,nM
CHEMBL2015,CHEMBL159739,Ki,72.0,nM
CHEMBL2015,CHEMBL352071,Ki,36.0,nM
CHEMBL2015,CHEMBL349729,Ki,80.0,nM
CHEMBL2015,CHEMBL163034,Ki,22.0,nM
CHEMBL2015,CHEMBL434107,Ki,1050.0,nM
CHEMBL2015,CHEMBL350654,Ki,57.0,nM
CHEMBL2015,CHEMBL163865,Ki,310.0,nM
CHEMBL2015,CHEMBL164322,Ki,990.0,nM
CHEMBL2015,CHEMBL435844,Ki,53.0,nM
CHEMBL2015,CHEMBL351649,Ki,58.0,nM
CHEMBL2015,CHEMBL163307,Ki,120.0,nM
CHEMBL2015,CHEMBL82626,IC50,32.0,nM
CHEMBL2015,CHEMBL162675,IC50,9.0,nM
CHEMBL2015,CHEMBL82963,IC50,8.0,nM
CHEMBL2015,CHEMBL86313,IC50,5.0,nM
CHEMBL2015,CHEMBL164231,IC50,76.0,nM
CHEMBL2015,CHEMBL354295,IC50,8.0,nM
CHEMBL2015,CHEMBL167952,IC50,6.0,nM
CHEMBL2015,CHEMBL401848,IC50,2.0,nM
CHEMBL2015,CHEMBL247035,IC50,12.0,nM
CHEMBL2015,CHEMBL247034,IC50,40.0,nM
CHEMBL2015,CHEMBL401100,IC50,41.0,nM
CHEMBL2015,CHEMBL401253,IC50,58.0,nM
CHEMBL2015,CHEMBL429296,IC50,4.0,nM
CHEMBL2015,CHEMBL401849,IC50,14.0,nM
CHEMBL2015,CHEMBL248247,IC50,1.0,nM
CHEMBL2015,CHEMBL246004,IC50,2.0,nM
CHEMBL2015,CHEMBL399519,IC50,109.0,nM
CHEMBL2015,CHEMBL399519,IC50,20.0,nM
CHEMBL2015,CHEMBL399519,IC50,27.0,nM
CHEMBL2015,CHEMBL248443,IC50,22.0,nM
CHEMBL2015,CHEMBL248443,IC50,11.0,nM
CHEMBL2015,CHEMBL399275,IC50,8.0,nM
CHEMBL2015,CHEMBL399275,IC50,282.0,nM
CHEMBL2015,CHEMBL248446,IC50,49.0,nM
CHEMBL2015,CHEMBL248445,IC50,74.0,nM
CHEMBL2015,CHEMBL248444,IC50,77.0,nM
CHEMBL2015,CHEMBL399700,IC50,728.0,nM
CHEMBL2015,CHEMBL248443,IC50,18.0,nM
CHEMBL2015,CHEMBL400508,IC50,19.0,nM
CHEMBL2015,CHEMBL248442,IC50,209.0,nM
CHEMBL2015,CHEMBL399275,IC50,24.0,nM
CHEMBL2015,CHEMBL248439,IC50,38.0,nM
CHEMBL2015,CHEMBL399274,IC50,166.0,nM
CHEMBL2015,CHEMBL248438,IC50,59.0,nM
CHEMBL2015,CHEMBL399075,IC50,39.0,nM
CHEMBL2015,CHEMBL248436,IC50,45.0,nM
CHEMBL2015,CHEMBL5092058,IC50,10000.0,nM
CHEMBL2015,CHEMBL3480577,Ki,1004.0,nM
CHEMBL2015,CHEMBL5624995,Kd,496.4,nM
CHEMBL2015,CHEMBL5625093,Kd,162.1,nM
CHEMBL2015,CHEMBL5624963,Kd,370.0,nM
CHEMBL2015,CHEMBL5624995,Kd,4250.0,nM
CHEMBL2015,CHEMBL3235465,Ki,10000.0,nM
CHEMBL2015,CHEMBL5806540,Ki,170.0,nM
CHEMBL2015,CHEMBL5987706,Ki,140.0,nM
CHEMBL2015,CHEMBL5804682,Ki,96.0,nM
CHEMBL2015,CHEMBL5997948,Ki,860.0,nM
CHEMBL2015,CHEMBL5879275,Ki,690.0,nM
CHEMBL2015,CHEMBL5789690,Ki,360.0,nM
CHEMBL2015,CHEMBL5858619,Ki,220.0,nM
CHEMBL2015,CHEMBL5934769,Ki,63.0,nM
CHEMBL2015,CHEMBL5831924,Ki,3900.0,nM
CHEMBL2015,CHEMBL5903643,Ki,180.0,nM
CHEMBL2015,CHEMBL5982066,Ki,260.0,nM
CHEMBL2015,CHEMBL5746157,Ki,490.0,nM
CHEMBL2579,CHEMBL45198,Ki,65.9,nM
CHEMBL2579,CHEMBL407,Ki,158.49,nM
CHEMBL2579,CHEMBL453066,Ki,4400.0,nM
CHEMBL2579,CHEMBL454606,Ki,2700.0,nM
CHEMBL2579,CHEMBL509197,Ki,5000.0,nM
CHEMBL2579,CHEMBL510764,Ki,3000.0,nM
CHEMBL2579,CHEMBL499814,Ki,1000.0,nM
CHEMBL2579,CHEMBL5290746,Ki,10000.0,nM
CHEMBL2579,CHEMBL5266498,Ki,1200.0,nM
CHEMBL2579,CHEMBL5290464,Ki,3000.0,nM
CHEMBL2579,CHEMBL5280240,Ki,480.0,nM
CHEMBL2579,CHEMBL49141,Ki,1300.0,nM
CHEMBL2579,CHEMBL1518572,Ki,1000.0,nM
CHEMBL2579,CHEMBL454095,Ki,6400.0,nM
CHEMBL2579,CHEMBL5290579,Ki,130.0,nM
CHEMBL2579,CHEMBL5275690,Ki,75.0,nM
CHEMBL2579,CHEMBL1270038,Ki,2000.0,nM
CHEMBL2579,CHEMBL1270841,Ki,3000.0,nM
CHEMBL2579,CHEMBL301605,Ki,1000.0,nM
CHEMBL2579,CHEMBL496990,Ki,10000.0,nM
CHEMBL2579,CHEMBL497197,Ki,10000.0,nM
CHEMBL2579,CHEMBL2008708,Ki,10000.0,nM
CHEMBL2579,CHEMBL5281056,Ki,10000.0,nM
CHEMBL2579,CHEMBL1270841,IC50,1000.0,nM
CHEMBL2579,CHEMBL2008708,Ki,10000.0,nM
CHEMBL2579,CHEMBL5281056,Ki,10000.0,nM
CHEMBL2987,CHEMBL275408,Ki,249000.0,nM
CHEMBL2987,CHEMBL277783,Ki,72000.0,nM
CHEMBL2987,CHEMBL14882,Ki,8300.0,nM
CHEMBL2987,CHEMBL14940,Ki,37000.0,nM
CHEMBL2987,CHEMBL418720,Ki,300.0,nM
CHEMBL2987,CHEMBL276808,Ki,2700.0,nM
CHEMBL2987,CHEMBL280051,Ki,83000.0,nM
CHEMBL2987,CHEMBL278733,Ki,5000.0,nM
CHEMBL2987,CHEMBL14926,Ki,100.0,nM
CHEMBL2987,CHEMBL277134,Ki,4700.0,nM
CHEMBL2987,CHEMBL442329,Ki,36000.0,nM
CHEMBL2987,CHEMBL15221,Ki,156000.0,nM
CHEMBL2987,CHEMBL14913,Ki,250.0,nM
CHEMBL2987,CHEMBL277561,Ki,3800.0,nM
CHEMBL2987,CHEMBL15047,Ki,200000.0,nM
CHEMBL2987,CHEMBL14996,Ki,8100.0,nM
CHEMBL2987,CHEMBL278009,Ki,600.0,nM
